dossier_reference,origine,statut_traitement,statut_site,site_id,titre_source,communes_source,insee_source,adresses_source,lieux_dits_source,denominations_source,activites_codes,secteurs_codes,installations_codes,periodes_activite_codes,periodes_source_codes,localisation_statut_code,longitude_source,latitude_source,decision_rapprochement,dossier_url,type_dossier_source,composants_non_productifs_source
IA00061145,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de matériel d'équipement industriel dite usine de Rai Tillières,Rai,61342,,,usine de matériel d'équipement industriel,construction_mecanique,mecanique_electrique,usine,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.5632485697756711,48.74793364607918,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/d634cdd8-9193-480e-9c5b-fa0728b42439,dossier individuel,
IA00061148,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de bougies,Saint-Hilaire-le-Châtel,61404,,Chêne (Le),usine de bougies,fabrication_bougies,chimie_caoutchouc_plastiques,usine,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.5208232870339701,48.53385705940744,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/2e8b7302-9ed3-4cf1-9454-b8c21a8ef41d,dossier individuel,
IA00061149,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"imprimerie, actuellement ateliers dits ateliers Buguet",La Chapelle-Montligeon,61097,,Bourg (le),imprimerie,imprimerie,bois_papier_imprimerie,imprimerie,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.6566292552219742,48.48212720818157,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/faff3673-fa29-418e-ba33-6bb918525ef0,dossier individuel,
IA00061150,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Crulai,61140,,Bouvet,moulin à farine,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.651459066762368,48.70775212669525,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/30c4bf91-0bbf-4ae7-bc37-0b30ee05d616,dossier individuel,
IA00061151,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"moulin à farine, puis ferme",Mauves-sur-Huisne,61255,,Moulin d'Echoppey (le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,avant_1789 | revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.5873602549141638,48.44877061175828,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/0e922ced-3d12-4529-bced-f9255f58383a,dossier individuel,
IA00061152,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Perche en Nocé,,,Blanchard (Le) ; Nocé,moulin à farine,mouture_cereales,agroalimentaire,moulin,,industrialisation_rail_vapeur | revolution_premiere_industrialisation,source_non_controlee,0.6828338765743553,48.36876957078865,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/ea09c374-7b6e-4e36-b5e3-c82c25b2a867,dossier individuel,
IA00061156,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à blé,Vitrai-sous-Laigle,61510,,Moulin de Rolin (Le),moulin à blé,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation,source_non_controlee,0.6800665871731687,48.721494366386935,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/20378565-df8d-4dc8-a216-dbe4574ca9b3,dossier individuel,
IA00061157,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,tannerie dite tannerie de la Chippe,Mortagne-au-Perche,61293,,Chippe (La),tannerie,tannerie_cuir,textile_habillement_cuir,tannerie,,industrialisation_rail_vapeur,source_non_controlee,0.5494144114057101,48.5263769558834,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/8643ea37-b366-45b1-89eb-6ccdecdc9cf0,dossier individuel,
IA00061158,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"affinerie, tréfilerie, usine de produits chimiques",Randonnai,61343,Forge (rue de la),,affinerie | tréfilerie | usine de produits chimiques,affinage_metaux | trefilage_metaux | fabrication_produits_chimiques,chimie_caoutchouc_plastiques | metallurgie_travail_metaux,affinerie | usine,,avant_1789 | industrialisation_rail_vapeur,source_non_controlee,0.6769023988118971,48.653206679120935,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/06407b40-043b-45d5-a00a-8d0ee9938662,dossier individuel,
IA00061159,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine à gaz,Saint-Langis-lès-Mortagne,61414,,Gare (La),usine à gaz,production_gaz,energie,usine_gaz,,industrialisation_rail_vapeur,source_non_controlee,0.548728535414287,48.51148561513233,candidat_a_verifier,https://inventaire-patrimoine.normandie.fr/dossier/ccb41139-674c-4e39-b6b2-3c048c619319,dossier individuel,
IA00061160,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,tréfilerie actuellement pisciculture,Tourouvre,61491,,Forge (La),tréfilerie,trefilage_metaux,metallurgie_travail_metaux,usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.6809872176583203,48.574248287096765,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/1f8d4f23-4169-4a91-b16c-ae2d24f6ccb2,dossier individuel,
IA00061162,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"moulin à farine, minoterie",Le Châtellier,61102,,Moulin Rougé,moulin à farine | minoterie,mouture_cereales | mouture_cereales,agroalimentaire,minoterie | moulin,,industrialisation_rail_vapeur,source_non_controlee,-0.5970835813557988,48.66486678822503,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/6114675f-173d-430a-9b97-1570bc0b9eaf,dossier individuel,
IA00061163,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,tuilerie,La Coulonche,61124,,Val de Vée (Le),tuilerie,fabrication_tuiles,verre_ceramique_materiaux_construction,tuilerie,,avant_1789 | revolution_premiere_industrialisation,source_non_controlee,-0.4658581707510024,48.63734367295359,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/c4644856-fe7e-4b15-bb98-ef5fe1b27555,dossier individuel,
IA00061164,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"usine de chaux dite Société des Produits Chimiques d'Ecouché, puis Société des Chaux et Engrais d'Ecouché",Écouché,61153,,,usine de chaux,fabrication_chaux_ciment,verre_ceramique_materiaux_construction,usine,,revolution_premiere_industrialisation | industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre | mutations_reconversions,source_non_controlee,-0.12325271145498833,48.70807851513454,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/2a4d542a-1357-46f7-ae07-c36b9c0199d1,dossier individuel,
IA00061165,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de chaux,Écouché,61153,,Bellevue,usine de chaux,fabrication_chaux_ciment,verre_ceramique_materiaux_construction,usine,,industrialisation_rail_vapeur,source_non_controlee,-0.11915148508091114,48.707726790273796,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/15e416ab-2849-4912-a7cd-68f31987dcef,dossier individuel,
IA00061167,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Médavy,61256,,Moulin (Le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation,source_non_controlee,0.09523022679873941,48.68022620942518,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/92bb7459-a62c-4108-934c-15456fbc3a02,dossier individuel,
IA00061169,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,scierie Marcel et Cie,Orgères,61317,,,scierie,sciage_bois,bois_papier_imprimerie,scierie,,guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.3427968808833038,48.76388237791098,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/68cb8763-2218-4131-846a-292bbcdf73f3,dossier individuel,
IA00061170,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Orville,61320,,Moulin du Fourneau,moulin à farine,mouture_cereales,agroalimentaire,moulin,,avant_1789 | revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,0.2759052148368808,48.886423663695346,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/a38b6d1d-ff7b-493d-ba19-80480d3eec81,dossier individuel,
IA00061171,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"haut fourneau, fonderie",Pontchardon,61333,,Saint-Georges,haut fourneau | fonderie,production_fonte | fonderie,metallurgie_travail_metaux,fonderie | haut_fourneau,,revolution_premiere_industrialisation | industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.26852029300354513,48.92990548448509,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/1747b4e8-27f6-4bc5-82dd-5ec1157afffb,dossier individuel,
IA00061172,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"usine de fabrication des métaux, moulin",Putanges-Pont-Écrepin,61339,Forge (rue de la),,usine de fabrication des métaux | moulin,fabrication_metaux | activite_industrielle_indeterminee,inconnu | metallurgie_travail_metaux,moulin | usine,,avant_1789 | revolution_premiere_industrialisation | industrialisation_rail_vapeur | guerres_entre_deux_guerres,source_non_controlee,-0.24976907272976795,48.76488356730599,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/350abca5-e658-4a75-a79c-4153a3f4cbe5,dossier individuel,
IA00061173,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine d'extraction,Nécy,61303,,,usine d'extraction,extraction_miniere,extraction,usine_extraction,,industrialisation_rail_vapeur | guerres_entre_deux_guerres,source_non_controlee,-0.10624557532075281,48.83260855629175,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/b139a65a-22c9-4a7d-8ec1-90be68a38647,dossier individuel,
IA00061175,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,tannerie,Le Merlerault,61275,Sées (rue de) 39,,tannerie,tannerie_cuir,textile_habillement_cuir,tannerie,,industrialisation_rail_vapeur,source_non_controlee,0.281934957251901,48.69855262423954,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/9d8fc8db-1efa-43da-b0c8-3111b1b85952,dossier individuel,
IA00061176,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"fromagerie industrielle, haras",Courménil,61131,,Houlettes (Les),fromagerie industrielle | haras,transformation_lait,agroalimentaire,fromagerie,,industrialisation_rail_vapeur,source_non_controlee,0.21398281086406618,48.756428175174506,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/5c0c719e-4f21-4b12-86a4-be055639fbd5,dossier individuel,haras
IA00061177,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,fromagerie industrielle,Chambois,61083,,,fromagerie industrielle,transformation_lait,agroalimentaire,fromagerie,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.11305065594915051,48.804707915160044,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/ba59eddf-ff3a-4f01-8043-7471ffd85054,dossier individuel,
IA00061178,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Le Château-d'Almenêches,61101,,Planches (Les),moulin à farine,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation | industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.11702814383253562,48.686452810876666,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/73e981b5-cb79-4e06-9308-304f5e06a260,dossier individuel,
IA00061180,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de confection,Flers,61169,Charles Mousset (rue) 47,,usine de confection,confection_habillement,textile_habillement_cuir,usine,,industrialisation_rail_vapeur | guerres_entre_deux_guerres,source_non_controlee,-0.5639705239293249,48.752566152777405,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/61fb0335-994b-405b-b856-3656ce4464c5,dossier individuel,
IA00061181,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine d'articles en caoutchouc,Flers,61169,"Abbé Jean-Baptiste Lecornu (rue) 86, 88",,usine d'articles en caoutchouc,fabrication_caoutchouc,chimie_caoutchouc_plastiques,usine,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,-0.5616725346171918,48.749618687669646,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/b29aae84-af18-4631-9cf4-93b723417003,dossier individuel,
IA00061182,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de serrurerie,Flers,61169,Henri Veniard (rue) 34,,usine de serrurerie,fabrication_quincaillerie,metallurgie_travail_metaux,usine,,industrialisation_rail_vapeur,source_non_controlee,-0.5661887220704553,48.75175261720295,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/4259792c-93a9-4c04-84d8-f247dde73c2f,dossier individuel,
IA00061183,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,fonderie Fauvel,Flers,61169,Fonderie (rue de la),,fonderie,fonderie,metallurgie_travail_metaux,fonderie,,industrialisation_rail_vapeur | guerres_entre_deux_guerres,source_non_controlee,-0.5751332429534999,48.74220256735827,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/a309be3b-bd36-4e58-9477-3d40c013effb,dossier individuel,
IA00061184,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,fonderie des Rochettes,Flers,61169,Champ de Foire (rue du) 69,,fonderie,fonderie,metallurgie_travail_metaux,fonderie,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,-0.5563519671470784,48.748660981066486,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/a6ab735f-2409-4c1b-87d6-6e2e2125973e,dossier individuel,
IA00061186,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de transformation des métaux,Messei,61278,,Gare (La),usine de transformation des métaux,fabrication_metaux,metallurgie_travail_metaux,usine,,guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,-0.519463814611038,48.72211513300463,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/6ed31cec-86d1-4f1f-907a-11a00a5fb38c,dossier individuel,
IA00061187,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,"affinerie, moulin à farine",Larchamp,61223,,Moulin de Larchamp (Le),affinerie | moulin à farine,affinage_metaux | mouture_cereales,agroalimentaire | metallurgie_travail_metaux,affinerie | moulin,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,-0.6623938406641005,48.68380275457573,candidat_a_verifier,https://inventaire-patrimoine.normandie.fr/dossier/699c57f0-e01e-41d9-b930-84b8d7fa8b8f,dossier individuel,
IA00061188,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,fenderie de fer,Larchamp,61223,,Moulin de Larchamp (Le),fenderie,fabrication_metaux,metallurgie_travail_metaux,usine,,avant_1789,source_non_controlee,-0.6613654462688578,48.683681284313316,candidat_a_verifier,https://inventaire-patrimoine.normandie.fr/dossier/09e650e5-9c9f-4eb4-b94b-33919a83410b,dossier individuel,
IA00061189,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Flers,61169,,,moulin à farine,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,-0.5757580874255858,48.75132220299188,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/39a27714-3083-43ee-92c0-69995cdaa3a8,dossier individuel,
IA00061190,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,filature,Saint-Pierre-du-Regard,61447,,Baronnet (Le),filature,filature_textile,textile_habillement_cuir,filature,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,-0.5307188672123279,48.82294780669033,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/70887682-2e05-4379-8508-48715db32ccd,dossier individuel,
IA00061192,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Saint-Loyer-des-Champs,61417,,Moulin de Tercey (Le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,revolution_premiere_industrialisation,source_non_controlee,0.05472340969895038,48.70703544416258,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/b29f7a1a-e314-4639-a3ed-1b832661a43c,dossier individuel,
IA00061193,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,briqueterie,Saint-Nicolas-des-Laitiers,61434,,Champs Merisiers (Les),briqueterie,fabrication_briques,verre_ceramique_materiaux_construction,briqueterie,,industrialisation_rail_vapeur,source_non_controlee,0.42937730762079207,48.833913913776385,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/beba1c2b-c9f0-4446-96b0-bc38776f6c30,dossier individuel,
IA00061194,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,tuilerie Sans Pareil,Sévigny,61472,,Maison Neuve (La),tuilerie,fabrication_tuiles,verre_ceramique_materiaux_construction,tuilerie,,revolution_premiere_industrialisation | industrialisation_rail_vapeur,source_non_controlee,-0.028431054376186093,48.76813809307239,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/9951dd86-5305-45e0-bdb4-2327005bd36e,dossier individuel,
IA00061195,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Sevrai,61473,,Udon,moulin à farine,mouture_cereales,agroalimentaire,moulin,,industrialisation_rail_vapeur | modernisation_apres_guerre,source_non_controlee,-0.1307594476499577,48.713282526607664,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/7ebcc0dc-dce8-474f-81ad-36bb44b1c41d,dossier individuel,
IA00061196,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,moulin à farine,Ticheville,61485,,Moulin de Ticheville (Le),moulin à farine,mouture_cereales,agroalimentaire,moulin,,industrialisation_rail_vapeur,source_non_controlee,0.2670479287478642,48.90672880868005,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/163d7741-afdb-4087-9199-5d0f98975646,dossier individuel,
IA00061198,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine de confection,Saint-Georges-des-Groseillers,61391,"Pré Neuf (rue du) 6, 8",,usine de confection,confection_habillement,textile_habillement_cuir,usine,,guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,-0.5698446662486473,48.75464138043166,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/5e90b6f8-af9a-4a95-bff4-17259c8e51e7,dossier individuel,
IA00061199,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,fromagerie industrielle,Saint-Georges-des-Groseillers,61391,,Fosse (La),fromagerie industrielle,transformation_lait,agroalimentaire,fromagerie,,guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,-0.5769559637944016,48.7825002575587,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/d2e40e28-1bce-4663-b0b1-a1d187703ccc,dossier individuel,
IA00061200,phase8_restant_officiel,structure_classee_a_enrichir,composant_industriel_non_productif_a_relier,,cité ouvrière,La Ferrière-aux-Étangs,61163,,Cité de la Haie,cité ouvrière,,,,,industrialisation_rail_vapeur | guerres_entre_deux_guerres,source_non_controlee,-0.5354129937396441,48.64757993448672,relation_site_a_etablir,https://inventaire-patrimoine.normandie.fr/dossier/66d20efd-da21-4629-a916-af31169501dc,dossier individuel,cité ouvrière
IA00061201,phase8_restant_officiel,structure_classee_a_enrichir,composant_industriel_non_productif_a_relier,,cité ouvrière,La Ferrière-aux-Étangs,61163,,Gué Plat (Le),cité ouvrière,,,,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,-0.5219185854280619,48.646548187005614,relation_site_a_etablir,https://inventaire-patrimoine.normandie.fr/dossier/88db30e7-e1d6-455f-bdb1-1e8df396a1e4,dossier individuel,cité ouvrière
IA00061202,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine d'extraction,La Ferrière-aux-Étangs,61163,,Puits Prâlon (Le),usine d'extraction,extraction_miniere,extraction,usine_extraction,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,-0.5071901069858562,48.64918878174989,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/66d0a00e-32b7-4c86-8bf8-53ff925f1760,dossier individuel,
IA00062725,phase8_restant_officiel,structure_classee_a_enrichir,site_provisoire_a_verifier,,usine liée au travail du bois,Le Château-d'Almenêches,61101,,Surdon gare,usine liée au travail du bois,travail_bois,bois_papier_imprimerie,usine,,industrialisation_rail_vapeur | guerres_entre_deux_guerres | modernisation_apres_guerre,source_non_controlee,0.1347230595109714,48.66594417588373,aucun_rapprochement_requis_a_ce_stade,https://inventaire-patrimoine.normandie.fr/dossier/49e5b7dc-d567-484c-ae8e-30a071d64f6f,dossier individuel,
IA61001399,phase8_restant_officiel,structure_classee_a_enrichir,dossier_collectif_a_decomposer,,les fromageries industrielles disparues de l'Orne,,,,,fromagerie industrielle,transformation_lait,agroalimentaire,fromagerie,,,source_non_controlee,-0.8889590432262713,48.94393967820934,separation_a_verifier,https://inventaire-patrimoine.normandie.fr/dossier/2cbba5e5-db84-440b-b412-b7be1a7308fe,dossier collectif,
